LEAP 0761-0878 日本語→英語	
重大な	critical
深刻な	serious
複雑な(7字)	complex
複雑な(11字)	complicated
繊細な	delicate
明白な(p-)	plain
明白な(o-)	obvious
注目すべき	remarkable
傑出した	outstanding
さまざまな	various
多様な	diverse
種	sort
高級の	fancy
驚くべき	marvelous
とても素敵な	fabulous
積極的な	active
前向きな	positive
純粋な	pure
着実な	steady
柔軟な	flexible
熟した	ripe
成熟した	mature
安定した	stable
否定的な	negative
曖昧な	vague
変な	weird
粗い	rough
厳しい	severe
受動的な	passive
無駄に	vain
偽の	fake
危険な	risky
ばかげた	absurd
奇妙な	odd
対比	contrast
妥当な	valid
手に入る	available
気楽な	casual
珍しい	rare
現実的な	practical
新品の	brand-new
急速な	rapid
緊急の	urgent
急激な	sharp
落ち着いた	calm
浅い	shallow
むき出しの	bare
裸の	naked
独立した	independent
張り詰めた	tense
幅広い	broad
狭い	narrow
空いている	vacant
鮮明な	vivid
相互の	mutual
ぎこちない	awkward
客観的な	objective
手を使う	manual
似ている	alike
～する傾向にある	tend
～に値する	deserve
破片	fragment
簡単さ	ease
範囲	range
規模	scale
特有の	unique
ある特定の	particular
一般的な	general
平凡な	ordinary
典型的な	typical
占める	account
～を計算する	calculate
～を測る	measure
～を割る	split
容積	volume
比率	proportion
ダース	dozen
量	amount
大量	mass
不足	shortage
莫大な	enormous
余分な	spare
～を手配する	arrange
適応する	adapt
～と調和する	match
に合う	fit
緊急事態	emergency
場合	occasion
状況	circumstance
出来事	incident
最新の	current
一時的な	temporary
永久的な	permanent
前の	previous
前者	former
年に一度の	annual
現代の	contemporary
最近	lately
すぐに	immediately
～を供給する	supply
～に取って代わる	replace
～を交換する	exchange
代わりに～を用いる	substitute
を提出する	submit
代わりのもの	alternative
～を配達する	deliver
～を同封する	enclose
封筒	envelope
いたずら	trick
荷	load
中身	content
日課	routine
所帯	household
商品	good
高級	luxury
クレジットカード	credit
アンケート	questionnaire
予約	reservation
