LEAP 0523-0638 日本語→英語	
～を雇う	hire
を雇う	employ
辞職する	resign
資格がある	qualify
～を割り当てる	assign
職業(o-)	occupation
職業(c-)	career
職業(p-)	profession
失業	unemployment
書類	document
部門	department
支店	branch
小売り	retail
組織	system
構造	structure
建築	architecture
建設	construction
機能	function
表面	surface
側面	aspect
端	edge
構成されている	consist
～を構成する	compose
～をくっつける	attach
～をつなげる	connect
を関連づける(r-)	relate
を関連付ける(a-)	associate
～を貼り付ける	stick
～を引き離す	separate
泥棒	thief
犯罪	crime
動機	motive
を罰する	punish
に違反する	violate
合法の	legal
敵	enemy
競争する	compete
を打ち負かす	defeat
犠牲者	victim
障害	obstacle
害	harm
を侵害する	invade
～を危険にさらす	endanger
～を中断する	interrupt
～を台無しにする	spoil
観客	spectator
親戚	relative
～に入る	enter
～と一緒に行く	accompany
出発	departure
目的地	destination
交通機関	transportation
～経由で	via
至る	lead
上がる	rise
～を下げる	lower
流れる	flow
破裂する	burst
割れる	crack
溶ける	melt
進歩(p-)	progress
進歩(a-)	advance
扱う	deal
～を扱う	handle
対処する	cope
～を扱う	treat
手がかり	clue
～を制限する(r-)	restrict
を制限する(l-)	limit
～を禁じる	forbid
禁止	ban
～を断る	refuse
～を拒絶する	reject
を説得して～させる	persuade
に確信させる	convince
～を奮起させる	inspire
～のやる気をなくさせる	discourage
～を促進する	promote
拡大する	expand
～を延長する	extend
～を広げる(b-)	broaden
～を広げる(s-)	spread
を縛る	tie
～を結びつける	bind
～を固定する(6字)	fasten
～を固定する(3字)	fix
を設置する	install
～を我慢する	resist
～に従う	obey
従事する	engage
ぶつかる	bump
激突する	crash
身をかがめる	bend
を抱きしめる	hug
じっと見つめる	stare
見つめる	gaze
ちらりと見る	glance
～がちらりと見える	glimpse
を伸ばす	stretch
つまずく	stumble
～を押す	press
～を引きずる	drag
寄りかかる	lean
～をひっかく	scratch
おじきする	bow
うなずく	nod
ため息をつく	sigh
あくびをする	yawn
～を埋める	bury
～を遂行する	perform
～を採用する	adopt
逃れる	escape
～をまき散らす	scatter
～を祈る	fold
～を掛ける	hang
～を解放する	release
