LEAP 1300-1619 英語→日本語	
plenty	十分な
sufficient	十分な
numerous	多くの
substantial	かなりの
unit	単位
diameter	直径
quantity	量
deficiency	欠乏
lessen	～を減らす
era	時代
session	期間
pause	休止
meanwhile	その間
souvenir	土産
brick	れんが
pole	棒
thread	糸
mischief	いたずら
superstition	迷信
storage	貯蔵
shelter	避難
garment	衣類
cabinet	戸棚
recipe	レシピ
brochure	パンフレット
shipping	発送
fetch	～を取って来る
distribute	～を分配する
statue	像
sculpture	彫刻
carve	～を彫る
myth	神話
craft	工芸
journal	雑誌
heaven	天国
funeral	葬式
soul	魂
priest	神父
faith	信仰
sacred	神聖な
divine	神の
context	文脈
singular	単数の
command	言語を操る力
instance	例
narrative	語り
dialogue	会話
usage	語法
accent	訛
temper	気性
affection	愛情
enthusiasm	情熱
passion	情熱
rage	激怒
sorrow	悲しみ
incredible	信じられない
chuckle	くすくす笑う
tease	～をからかう
dare	思い切って～する
willing	嫌がらずに～する
scream	悲鳴を上げる
soothe	をなだめる
tempt	～を誘惑する
scold	～を叱る
oppress	～を圧迫する
threaten	～すると脅す
delight	～を喜ばせる
astonish	～を驚かせる
mourn	～を嘆く
offend	～を怒らせる
depress	～を憂うつにさせる
sacrifice	～を犠牲にする
impulse	衝動
curse	災いの元
factor	要因
stem	原因である
trigger	～のきっかけになる
consequence	結果
process	過程
resort	訴える
formula	方法
procedure	手続き
extraordinary	並外れた
absolute	絶対的な
overwhelming	圧倒的な
altogether	完全に
entire	すべての
tremendous	すさまじい
sheer	とてつもない～の
partial	部分的な
barely	かろうじて
slight	わずかな
approximately	おおよそ
frequently	頻繁に
apparently	どうやら～らしい
merely	～にすぎない
nevertheless	それにもかかわらず
somehow	何らかの方法で
thus	それゆえ
pretty	まあまあ
despite	～にもかかわらず
assert	～と断定する
defy	～に逆らう
condemn	～を非難する
contradict	～と矛盾する
cite	～を引き合いに出す
illustrate	～を説明する
articulate	をはっきり述べる
advocate	提唱者
breakthrough	飛躍的進歩
evolution	進化
innovation	革新
probe	探査機
fluid	流体
particle	粒子
gravity	重力
friction	摩擦
mutation	突然変異
heredity	遺伝
hypothesis	仮説
specimen	標本
