LEAP 1300-1348 英語→日本語	
plenty	十分な
sufficient	十分な
numerous	多くの
substantial	かなりの
unit	単位
diameter	直径
quantity	量
deficiency	欠乏
lessen	～を減らす
era	時代
session	期間
pause	休止
meanwhile	その間
souvenir	土産
brick	れんが
pole	棒
thread	糸
mischief	いたずら
superstition	迷信
storage	貯蔵
shelter	避難
garment	衣類
cabinet	戸棚
recipe	レシピ
brochure	パンフレット
shipping	発送
fetch	～を取って来る
distribute	～を分配する
statue	像
sculpture	彫刻
carve	～を彫る
myth	神話
craft	工芸
journal	雑誌
heaven	天国
funeral	葬式
soul	魂
priest	神父
faith	信仰
sacred	神聖な
divine	神の
context	文脈
singular	単数の
command	言語を操る力
instance	例
narrative	語り
dialogue	会話
usage	語法
accent	訛
