英語4 Unit6 Business	
注文をとる	take an order
客	customer
人にチップをあげる	tip 人
料理長	chef
オーブン	oven
レンジ	stove
飲食物を人に提供する	serve 飲食物 to 人
ぶつ切りにする	chop
契約書に署名する	sign a contract
人に連絡する	contact 人
予兆	sign
取引	deal
就職説明会	job fairs
確かに	certainly
きつい	tight
小さく区切られた空間	booth
持ち主	owner
を受け取る	accept
を調整する	adjust
を加える	add
少量の	a small amount of
調味料	seasonning
醤油	soy sause
味噌	miso paste
を提案する	suggest
香辛料のきいた	spicy
エキゾチックな	exotic
さまざまな	a variety of
にとってきわめて重大な	be crucial to
風味	flavor
伝統の	traditional
事務員	clerk
小売業者	retailer
適した	be suitable for
選択	choice
成功への道	the road to success
を経営する	manage
に拠点を置く	based
と結婚する	get married
that節以下を決心する	decide that s+v
として	as
第一歩	a first step
義理の父	father-in-law
成功へのカギ	a key to success
高品質の	high-quality
と結び付けて	coupled with
を勝ち取る	win
を設立する	establish
を訓練する	train
本部	headquarters
立地	location
もまた	as well
位置している	be situated
以内に	within
広々とした	spacious
近くの	nearby
絶対に必要なもの	a must
要因	factor
を呼び込む	bring in
を引き付ける	attract
人に与える	provide for 人
絶えず	constantly
モノを対象に適応させる	adapt モノ to 対象
日替わりの特別メニュー	daily special
一口サイズの	bite-size
持ち帰りの	take-out
平らな	flat
魅力	attraction
興味を引く	appeal
