COCET 1551-1600 英語->日本語	
band	帯
funny	愉快な
polite	丁寧な
unusual	異常な
alert	警戒している
civil	市民の
native	固有の
capable	能力がある
enormous	膨大な
appropriate	適切な
immediate	即座の
shuttle	定期往復便
astronaut	宇宙飛行士
astronomy	天文学
psychology	心理学
literature	文献
philosophy	信条
victim	犠牲者
assessment	査定
sight	視界
boundary	境界
shadow	影
income	収入
expenditure	支出
character	文字
rob	奪う
distinguish	見分ける
inject	注射する
judge	判断する
lubricate	潤滑させる
refer	参照する
cite	引用する
isolate	分離する
abandon	捨てる
employ	雇う
excite	興奮させる
behave	ふるまう
reject	却下する
decay	減衰する
imply	意味する
graduate	卒業する
undergraduate	学部生
wage	賃金
prospect	見通し
chairman	議長
rainforest	雨林
microwave	電子レンジ
formation	編成
attitude	態度
