LEAP 0879-1000 英語→日本語	
applause	拍手
fuss	大騒ぎ
reward	報酬
farewell	別れ
reception	もてなし(r-)
hospitality	もてなし(h-)
portion	1盛り
laundry	洗濯
stain	シミ
dye	～を染める
outlet	コンセント
nap	昼寝
wake	目が覚める
vending machine	自動販売機
grocery	食料雑貨店
appointment	予約
consult	～に相談する
register	～を登録する
subscribe	定期購読する
guarantee	～を保証する
wipe	～を拭く
sweep	を掃く
transfer	乗り換える
divorce	離婚する
fate	運命(f-)
destiny	運命(d-)
flavor	風味
perfume	香り
ingredient	材料
tender	柔らかい
bitter	苦い
aisle	通話
track	足跡
district	地区
facility	施設
basement	地下
height	高さ
distant	遠い
remote	へんぴな
locate	～に位置している
occupy	～を占める
surround	～を取り囲む
classical	クラシックの
civilization	文明
heritage	遺産
script	台本
tale	話
literature	文学
tragedy	悲劇
poetry	詩
biography	伝記
term	用語
proverb	ことわざ
fluent	流暢な
translate	～を翻訳する
define	～を定義する
interpret	～を解釈する
quote	～を引用する
literally	文字どおりに
indicate	～を展示する
reveal	～を示す
announce	～を発表する
broadcast	～を放送する
prove	～を証明する
advertise	～を宣伝する
seek	～を求める
entertain	～を楽しませる
amuse	～を楽しませる
attract	～を引きつける
fascinate	～を魅了する
absorb	～に没頭する
fond	好きで
scare	～をおびえさせる
alarm	～をぎょっとさせる
amaze	～を驚かせる
irritate	～をいらいらさせる
puzzle	～を当惑させる
confuse	～を混乱させる
bore	～をうんざりさせる
frustrate	～を欲求不満にさせる
disappoint	～を失望させる
embarrass	～に恥ずかしい思いをさせる
ashamed	恥ずかしい
uneasy	不安な
hesitate	ためらう
reluctant	気が進まない
tremble	震える
boast	自慢する
jealous	嫉妬した
envy	～を羨ましく思う
yell	叫ぶ
respect	を尊敬する
despair	絶望
emotion	感情
sympathy	同情
shame	残念なこと
ambition	願望
confidence	自信
courage	勇気
ignore	を無視する
owe	は～おかげだ
fear	恐怖
method	方法
medium	手段(6字)
means	手段(5字)
extent	程度
extremely	極度に
total	全体の
largely	大部分は
moderate	適度な
somewhat	いくぶん
subtle	かすかな
possibly	ひょっとすると
eventually	最終的な
necessarily	必ずしも
frankly	率直に
ironically	皮肉なことに
moreover	その上
otherwise	さもなければ
regardless	無関係に
worth	～の価値がある
according to	によれば
