LEAP 1620-1677 英語→日本語	
betray	～を裏切る
deceive	～をだます
bully	～をいじめる
squeeze	を搾る
insert	～を差し込む
detach	を切り離す
withdraw	～を引っ込める
withstand	～に耐える
exert	を働かせる
compile	～をまとめる
browse	拾い読みする
manipulate	～を操作する
implement	を実行する
execute	～を遂行する
host	を主催する
mount	～を据え付ける
discharge	～を排出する
drain	～の水を抜く
soak	～を浸す
suspend	～をつるす
extract	～を取り出す
summon	～を呼ぶ
embark	着手する
thrust	～を強く押し付ける
penetrate	～に入り込む
intrude	立ち入る
evade	～を逃れる
utilize	～を利用する
spin	ぐるぐる回る
plunge	突っ込む
rattle	ガタガタ鳴る
vanish	消える
cease	～しなくなる
haste	急ぐこと
conceal	～を隠す(c-)
disguise	～を隠す(d-)
coincide	同時に起こる
prevail	普及している
sustain	を維持する
linger	残る
revive	生き返る
resume	を再開する
inspect	～を検査する
investigate	～を調査する
detect	～を探知する
discern	～を見分ける
expedition	探検
enroll	入学する
discipline	～をしつける
cram	詰め込み勉強をする
faculty	能力
tuition	授業料
diploma	卒業証書
mentor	～を指導する
ethic	倫理
astronomy	天文学
archaeologist	考古学者
anthropologist	人類学者
