LEAP 1620-1677 日本語→英語	
～を裏切る	betray
～をだます	deceive
～をいじめる	bully
を搾る	squeeze
～を差し込む	insert
を切り離す	detach
～を引っ込める	withdraw
～に耐える	withstand
を働かせる	exert
～をまとめる	compile
拾い読みする	browse
～を操作する	manipulate
を実行する	implement
～を遂行する	execute
を主催する	host
～を据え付ける	mount
～を排出する	discharge
～の水を抜く	drain
～を浸す	soak
～をつるす	suspend
～を取り出す	extract
～を呼ぶ	summon
着手する	embark
～を強く押し付ける	thrust
～に入り込む	penetrate
立ち入る	intrude
～を逃れる	evade
～を利用する	utilize
ぐるぐる回る	spin
突っ込む	plunge
ガタガタ鳴る	rattle
消える	vanish
～しなくなる	cease
急ぐこと	haste
～を隠す(c-)	conceal
～を隠す(d-)	disguise
同時に起こる	coincide
普及している	prevail
を維持する	sustain
残る	linger
生き返る	revive
を再開する	resume
～を検査する	inspect
～を調査する	investigate
～を探知する	detect
～を見分ける	discern
探検	expedition
入学する	enroll
～をしつける	discipline
詰め込み勉強をする	cram
能力	faculty
授業料	tuition
卒業証書	diploma
～を指導する	mentor
倫理	ethic
天文学	astronomy
考古学者	archaeologist
人類学者	anthropologist
