LEAP 0639-0760 英語→日本語	
strike	～を打つ(s-)
beat	～を打つ(b-)
protect	～を守る
twist	～を曲げる
stir	を混ぜる
shake	～を振る
burn	焼ける
skip	～をサボる
expose	～をさらす
dip	～をつける
polish	～を磨く
cheat	ごみかす
attend	～に出席する
participate	参加する
imitate	～をまねる
exist	存在する
arise	生じる(a-)
occur	生じる(o-)
generate	を生み出す
involve	巻き込まれる
require	～を必要とする
counterpart	対応する人
maintain	～を維持する
last	続く
persist	持続する
gain	～を増す
obtain	を得る
acquire	～を習得する
examine	～を調査する
search	を捜す
reunion	同窓会
scholarship	奨学金
logic	論理
instruction	指示
determine	～を決める
conclude	～と結論を下す
distinguish	～を区別する
classify	～を分類する
estimate	～を推定する
select	～を選ぶ
organize	をまとめる
recognize	が誰がわかる
suppose	～することになっている
assume	～と思い込む
care	気にする
doubt	～を疑う
notice	～に気がついている
aware	気づいている
conscious	意識している
concerned	関心を持っている
regard	をみなす
commit	～に専念する
memorize	～を暗記する
approve	認める
forgive	を許す
grant	～を認める
recall	～を思い出す
abandon	～を捨てる
rid	を処分する
eliminate	を排除する
relieve	～を取り除く(7字)
remove	～を取り除く(6字)
resource	資源
conservation	保護
preserve	を保護する
disaster	災害
planet	惑星
environment	環境
horizon	水平線
agriculture	農業
crop	作物
soil	土
weed	雑草
drown	溺れ死ぬ
leak	漏れる
climate	気候
atmosphere	大気
forecast	予報
thermometer	温度計
humid	湿気が多い
tropical	熱帯の
solar	太陽の
mosquito	蚊
species	種
extinct	絶滅した
feed	～にえさを与える
energetic	活発な
greedy	貪欲な
brave	勇敢な
generous	気前のよい
intellectual	知的な
curious	好奇心が強い
imaginative	想像力豊かな
talkative	おしゃべりの
afford	～する余裕がある
eager	熱心な
selfish	利己的な
aggressive	攻撃的な
cruel	残酷な
addicted	～の中毒になっている
stubborn	頑固な
earnest	真面目な
bold	大胆な
guilty	申し訳なく思う
innocent	無実の
sincere	誠実な
modest	謙虚な
stupid	ばかな
indifferent	無関心で
punctual	時間を守る
coward	臆病者
precise	正確な(p-)
accurate	正確な(a-)
proper	適切な
tidy	きちんとした(t-)
neat	きちんとした(n-)
efficient	能率的な
reasonable	理にかなった
significant	重要な
precious	貴重な
essential	不可欠な
fundamental	根本的な
