LEAP 1567-1619 英語→日本語	
nephew	甥
spouse	配偶者
heir	相続人
folk	民族
peer	同等の人
proceed	進む
navigate	進路を決める
roam	歩き回る
flee	逃亡する
retreat	退く
crawl	這って進む
drift	漂う
alter	～を変える
convert	を転換する
shrink	知事務
wither	しおれる
transition	移り変わり
distortion	歪めること
enhance	～を向上させる
reinforce	～を補強する
foster	を育成する
breakdown	崩壊
collapse	崩壊する
render	～を～にする
impair	を低下させる
deteriorate	悪化する
undermine	～を弱める
tackle	～に取り組む
disposal	～を自由にする
confine	～を閉じ込める
designate	～を指定する
regulate	～を規制する
prohibit	～を禁じる
refrain	控える
curb	～を抑制する
restrain	～を抑制する
halt	～を止める
animate	～を活気づける
suppress～を駆り立てる
urge	～をせき立てる
lure	～を誘い込む
stimulate	～を刺激する
compel	強制する
dictate	～を書き取らせる
blur	～をぼやかす
divert	の方向を変える
reverse	～を逆転する
supplement	を補う
pose	～をもたらす
stroll	散策する
shrug	をすくめる
sniff	臭いをかぐ
embrace	～を抱擁する
