LEAP 0401-0522 英語→日本語	
debate	討論
criticize	～を批判する
accuse	～を非難する
insist	言い張る
object	反対する
protest	抗議する
controversial	論争を招く
bound	きっと～
bet	きっと～だと思う
congratulate	を祝う
praise	を褒める
honor	名誉
chat	おしゃべりする
refer	言及する
mention	～について述べる
convey	～を伝える
emphasize	～を強調する
exaggerate	～を誇張する
reply	返事をする
respond	返答する
whisper	ささやく
remark	発言
observe	～を観察する
theory	理論
analysis	分析
experiment	実験
device	装置
phenomenon	現象
substance	物質
chemical	化学物質
fuel	燃料
nuclear	原子力の
statistics	統計
pursue	～を追求する
accomplish	～をやり遂げる
overcome	～を克服する
fulfill	を果たす
devote	をささげる
aim	狙う
challenge	難問
trial	試み
dizzy	めまいがして
pale	青白い
appetite	食欲
starve	とてもお腹が空いている
mental	精神の
rest	休憩
ache	痛み
surgery	手術
disease	病気
symptom	症状
cancer	がん
ambulance	救急車
recover	回復する
sore	痛い
swell	腫れる
cough	咳をする
bleed	出血する
faint	かすかな
exhaust	～を疲れ果てさせる
cure	～を治療する
disabled	障害のある
stiff	凝った
muscle	筋肉
tongue	舌
sense	感覚
sweat	汗
nationality	国籍
citizen	市民
civil	市民の
racial	人種の
domestic	国内の
rural	田舎の
suburb	郊外
border	国境
burden	重荷
impact	影響
status	地位
equal	等しい
relationship	関係
reputation	評判
trend	風潮
service	事業
religion	宗教
moral	道徳的な
standard	基準
prosperity	繁栄
crisis	危機
prejudice	偏見
discrimination	差別
charity	慈善
benefit	恩恵
welfare	福祉
community	社会
individual	個人
official	役人
immigrant	移民
volunteer	ボランティア
contribute	貢献する
abolish	～を廃止する
impose	を課す
access	利用する権利
duty	義務
compulsory	義務的な
responsible	責任がある
policy	政策
elect	～を選ぶ
industry	工業
income	収入
profit	利益
tax	税金
expense	費用
debt	借金
deposit	預金
charge	料金
wage	賃金
recession	不況
consume	～を消費する
waste	～を浪費する
invest	を投資する
import	～を輸入する
financial	財政的な
