TOEICみんなで模擬受験英単語77-101 日本語->英語	
活動, 行動	activity
促進する, 昇進させる	promote
文書，記録	document
記録する	document
丸太	log
記録する	log
広げる	spread
広がる	spread
入力，入力する	input
技術者	technician
(機器の）電源を入れる	turn on -
もし～なければ	unless
（プラグなどを）差し込む，～に栓をする	plug
栓，プラグ	plug
電気	electricity
（電気の）コンセント，排出口	outlet
～しそうな，ありそうな	likely
取り替える，取って代わる	replace
を値引きする，値引き	discount
ちょうど今	right now
女優	actress
（機械などが）動作する	perform
行う，上演する	perform
演劇	play
スタジオ	studio
喜び，娯楽	pleasure
職業，経歴，キャリア	career
気付く，認識する，実現する	realize
気付く，認識する，実現する	realize
経験	experience
経験する	experience
集計表，集計算ソフト	spreadsheet
電気の	electric
古いものを新しいものに取り換える	replace - with -
俳優	actor
光栄です。	It's my pleasure.
