LEAP 0401-0522 日本語→英語	
討論	debate
～を批判する	criticize
～を非難する	accuse
言い張る	insist
反対する	object
抗議する	protest
論争を招く	controversial
きっと～	bound
きっと～だと思う	bet
を祝う	congratulate
を褒める	praise
名誉	honor
おしゃべりする	chat
言及する	refer
～について述べる	mention
～を伝える	convey
～を強調する	emphasize
～を誇張する	exaggerate
返事をする	reply
返答する	respond
ささやく	whisper
発言	remark
～を観察する	observe
理論	theory
分析	analysis
実験	experiment
装置	device
現象	phenomenon
物質	substance
化学物質	chemical
燃料	fuel
原子力の	nuclear
統計	statistics
～を追求する	pursue
～をやり遂げる	accomplish
～を克服する	overcome
を果たす	fulfill
をささげる	devote
狙う	aim
難問	challenge
試み	trial
めまいがして	dizzy
青白い	pale
食欲	appetite
とてもお腹が空いている	starve
精神の	mental
休憩	rest
痛み	ache
手術	surgery
病気	disease
症状	symptom
がん	cancer
救急車	ambulance
回復する	recover
痛い	sore
腫れる	swell
咳をする	cough
出血する	bleed
かすかな	faint
～を疲れ果てさせる	exhaust
～を治療する	cure
障害のある	disabled
凝った	stiff
筋肉	muscle
舌	tongue
感覚	sense
汗	sweat
国籍	nationality
市民	citizen
市民の	civil
人種の	racial
国内の	domestic
田舎の	rural
郊外	suburb
国境	border
重荷	burden
影響	impact
地位	status
等しい	equal
関係	relationship
評判	reputation
風潮	trend
事業	service
宗教	religion
道徳的な	moral
基準	standard
繁栄	prosperity
危機	crisis
偏見	prejudice
差別	discrimination
慈善	charity
恩恵	benefit
福祉	welfare
社会	community
個人	individual
役人	official
移民	immigrant
ボランティア	volunteer
貢献する	contribute
～を廃止する	abolish
を課す	impose
利用する権利	access
義務	duty
義務的な	compulsory
責任がある	responsible
政策	policy
～を選ぶ	elect
工業	industry
収入	income
利益	profit
税金	tax
費用	expense
借金	debt
預金	deposit
料金	charge
賃金	wage
不況	recession
～を消費する	consume
～を浪費する	waste
を投資する	invest
～を輸入する	import
財政的な	financial
