COCET 1750-1800 日本語->英語	
迂回する	bypass
排出する	drain
不平を言う	complain
返事をする	reply
称賛する	admire
蓄積する	accumulate
引用する	quote
分配する	distribute
沈む	sink
蒸留する	distill
笑う	grin
点火する	ignite
爆発する	explode
思い出す	recall
～に相談する	consult
説明する	illustrate
交流する	interact
ためらう	hesitate
埋める	bury
宝物	treasure
谷	valley
流行	epidemic
傾向	trend
発生	outbreak
革新	innovation
魅了	charm
陰極	cathode
電極	electrode
電気分解	electrolysis
分解	decomposition
枠組み	frame
力学	mechanics
洞察	insight
文脈	context
縄張り	territory
犯罪	crime
殺人	murder
人質	hostage
刑務所	prison
洗練された	sophisticated
強烈な	intense
頑丈な	tough
十分な	sufficient
同一の	identical
階上の	upstairs
防水の	waterproof
魅力的な	attractive
正当化する	justify
調節する	adjust
否定する	deny
