英語4 Unit9 The Environment	
ソファ	sofa
ペットボトル	plastic bottle
ウィンドウショッピング	window shopping
ゴミ箱	trash can
地球温暖化	global warming
地球	the globe
をゆすぐ	rinse
適切な	proper
容器	bin
エネルギー	energy
エネルギッシュな	energetic
照明	lighting
を表す	stand for
を減らす	reduce
を実践する	practice
タオル	towel
を乾かす	dry
箸	chopsticks
使い捨ての	disposable
を処分する	disponse of
環境に優しい	environmentally-friendly
ブラジル	Brazil
アルミニウム	aluminum
速度	rate
驚くほどに	amazingly
成功	success
成功する	succeed
のために	due to
協力的な	effort
製造業者	manufacturer
消費者	consumer
政府	government
国の後援を受けた	state-sponsored
教育	education
国の	national
に利益を与える	benefit
多くの点で	in many ways
一つには	for one
するのを妨げる	prevent
環境	the environment
環境の	environmental
損害	damage
生の	raw
材料	material
ボーキサイト	bauxite
鉱石	ore
過程	process
を必要とする	require
巨大な	huge
製造	production
の差で	by
効率の良い	efficient
この10年	the last 10 years
平均の	average
ミリリットル	milliliter
に限界はない	There is no limit to
加えて	additionally
喪失	loss
ぽんと投げる	toss
を獲得する	achieve
価格	worth
電気	electronic
に相当する	be equivalent to
10億	billion
請求書	bill
次にSがVするときは	the next time s+v
災害	disaster
環境保護論者	environmentalist
地域	region
二酸化炭素	carbon dioxide
雰囲気	atmosphere
経済成長	economic growth
を保つ	maintain
を入手する	obtain
安定した	steady
をたい肥にする	compost
に肥料を与える	fertilize
