LEAP 1349-1400 英語→日本語	
temper	気性
affection	愛情
enthusiasm	情熱
passion	情熱
rage	激怒
sorrow	悲しみ
incredible	信じられない
chuckle	くすくす笑う
tease	～をからかう
dare	思い切って～する
willing	嫌がらずに～する
scream	悲鳴を上げる
soothe	をなだめる
tempt	～を誘惑する
scold	～を叱る
oppress	～を圧迫する
threaten	～すると脅す
delight	～を喜ばせる
astonish	～を驚かせる
mourn	～を嘆く
offend	～を怒らせる
depress	～を憂うつにさせる
sacrifice	～を犠牲にする
impulse	衝動
curse	災いの元
factor	要因
stem	原因である
trigger	～のきっかけになる
consequence	結果
process	過程
resort	訴える
formula	方法
procedure	手続き
extraordinary	並外れた
absolute	絶対的な
overwhelming	圧倒的な
altogether	完全に
entire	すべての
tremendous	すさまじい
sheer	とてつもない～の
partial	部分的な
barely	かろうじて
slight	わずかな
approximately	おおよそ
frequently	頻繁に
apparently	どうやら～らしい
merely	～にすぎない
nevertheless	それにもかかわらず
somehow	何らかの方法で
thus	それゆえ
pretty	まあまあ
despite	～にもかかわらず
