LEAP 1001-1053 日本語→英語	 
を提案する	propose
を要求する	demand
願望	desire
を避ける	dismiss
を祝福する	bless
栄光	glory
誉め言葉	compliment
宴会	feast
を宣言する	declare
を示す	demonstrate
を強調する	highlight
を意味する	imply
を暗唱する	recite
光線	ray
放射線	radiation
研究室	laboratory
酸素	oxygen
分子	molecule
化合物	compound
組織	tissue
細胞	cell
遺伝子	gene
固体の	solid
衛星	satellite
軌道	orbit
を打ち上げる	launch
試み	attempt
能力	capacity
力がある	capable
を達成する	attain
必死の	desperate
苦闘する	struggle
をささげる	dedicate
苦痛	pain
負担	strain
治療法	remedy
疲労	fatigue
肥満	obesity
看護	nursing
末期の	terminal
妊娠した	prognant
を治す	heal
足首	ankle
親指	thumb
額	forehead
下あご	chin
胸	chest
肺	lung
臓器	organ
視力	vision
がい骨	skeleton
感覚	sensation
