LEAP 1401-1456 英語→日本語	
assert	～と断定する
defy	～に逆らう
condemn	～を非難する
contradict	～と矛盾する
cite	～を引き合いに出す
illustrate	～を説明する
articulate	をはっきり述べる
advocate	提唱者
breakthrough	飛躍的進歩
evolution	進化
innovation	革新
probe	探査機
fluid	流体
particle	粒子
gravity	重力
friction	摩擦
mutation	突然変異
heredity	遺伝
hypothesis	仮説
specimen	標本
microscope	顕微鏡
realm	領域
acid	酸性の
toxic	有害な
poison	毒
strive	努力する
endeavor	努力
manufacture	～を製造する
yield	～を産出する
duplicate	～を複製する
assemble	～を組み立てる
mold	～を作る
coin	～を作り出す
physician	医師
veterinarian	獣医
therapy	治療
injection	注射
dose	服用量
sanitation	衛生
germ	細菌
tumor	腫瘍
agony	苦痛
disorder	不調
plague	疫病
epidemic	流行
diagnosis	診断
mortality	死亡率
chronic	慢性の
immune	免疫の
choke	息が詰まる
paralyze	～を麻痺させる
infect	に感染させる
prescribe	を処方する
digest	～を消化する
weary	疲れている
nourish	～に栄養を与える
