技術英語 Lesson1-2 英語→日本語	
piston-powered	ピストン機関を利用した
closed circuit of～	一周
achieve	を達成する
altitude	高度
crawl	這う
attract	に引き寄せる
body	団体
numeral	数字
units of measurement	単位記号
rate	割合
sequence	順序
correspondence	手紙
symbol	記号
plural forms	複数形
hyphenated	ハイフンで連結された
noun	名詞
singular form	単数形
hesitate	ためらう
complaint	不服申し立て
confirmation	確認
budget	予算
leeway	ゆとり
purchase	を購入する
handle	を取り扱う
present	を見せる
get on	を進める
resolution	解像力
on-site	現場で
color rendition	色再現
accommodate	を受け入れる
estimate	見積もり
entire	全体の
go for	～にする
top-of-the-line	同一種類の製品の中で最高の
settle for	～で我慢する
send off	を出す
respectively	それぞれ
boast	～を声に出して自慢する
curbside parking	縦列駐車
superb	素晴らしい
breathtaking	息をのむような
sophisticated	洗練された
applicable	適用できる
accuracy	的確さ
earn	を得る
reputation	評判
equip	～を備え付ける
feature	～を特色として持っている
capability	能力
compress	～を圧縮する
contribution	貢献
thin-layer	薄層
solar cell	太陽電池
combine	～を組み合わせる
semiconductor	半導体
consumption	消費量
maximize	～を最大にする
defrost	霜を取る
velocity	速度
vehicle	乗物
rather	いくぶん
maintain	～を維持する
brand-new	真新しい
portable	持ち運びできる
device	装置
further	さらに進んだ
for further information	さらに詳しくは
